id,brightness,noisy_brightness,noisy_sigma,psnr,residual_mean,residual_std,trimmed_std,outlier_fraction,residual_corr_h,residual_corr_v,row_bias_std,col_bias_std,noisy_black_fraction,noisy_white_fraction
091,0.4860398769378662,0.4565124809741974,0.07267662137746811,16.967472076416016,-0.02952739968895912,0.1386750191450119,0.07597655802965164,0.08415403291317165,0.06768468022346497,0.06794089823961258,0.020426908507943153,0.013637236319482327,0.03866643544083509,0.027725802673092312
092,0.26569879055023193,0.26977500319480896,0.048451028764247894,21.144990921020508,0.004076196346431971,0.08755487948656082,0.06879419088363647,0.007575688429276841,0.03334978222846985,0.033614739775657654,0.013036947697401047,0.012845137156546116,0.02408399582576525,0.0017737455238025696
093,0.6985034942626953,0.6813628673553467,0.08818100392818451,15.78828239440918,-0.01714063622057438,0.16149285435676575,0.08289460092782974,0.1219624988210525,0.02199409157037735,0.019405703991651535,0.011941442266106606,0.011297340504825115,0.0007910357396032044,0.06451809190009827
094,0.44097384810447693,0.4214358329772949,0.07945974916219711,16.94314193725586,-0.019538002088665962,0.14083263278007507,0.07836160063743591,0.08165010055281229,0.02673378773033619,0.026267025619745255,0.012854800559580326,0.012248373590409756,0.03208866902151922,0.010773298284365178
095,0.17916686832904816,0.1798197329044342,0.023256506770849228,26.832504272460938,0.0006528723170049489,0.045533400028944016,0.04046880453824997,0.000556767462874563,0.0502401664853096,0.030569877475500107,0.008117258548736572,0.005874738562852144,0.04341873476875895,0.003517066596081939
096,0.6187551617622375,0.6210125684738159,0.0775216817855835,17.368850708007812,0.0022574157919734716,0.13536210358142853,0.08000890165567398,0.06793171536100133,0.007534652948379517,0.011159637942910194,0.009578101336956024,0.011176707223057747,6.084890304640033e-05,0.005345576132626269
097,0.7047674059867859,0.6934534311294556,0.061048347502946854,19.186176300048828,-0.011314000003039837,0.10923812538385391,0.07943004369735718,0.024741163978666374,0.014651859179139137,0.015355012379586697,0.011415611021220684,0.010989077389240265,7.606112880800041e-05,0.043662130380944554
098,0.5623530149459839,0.578364372253418,0.09496407955884933,15.492005348205566,0.016011400148272514,0.16727042198181152,0.08259207755327225,0.14171709519506637,0.006496537942439318,0.0068008857779204845,0.00993096362799406,0.010142638348042965,0.00019167404459616104,0.013532796037519433
099,0.1702580749988556,0.17438265681266785,0.01550433598458767,28.82331085205078,0.0041245874017477036,0.03597481548786163,0.030847201123833656,0.0005293854565036829,0.03002118691802025,0.07203195244073868,0.005258109420537949,0.008125166408717632,0.03816138954554997,0.0002403531670332813
100,0.3940929174423218,0.3923666775226593,0.06492441147565842,18.025177001953125,-0.001726224785670638,0.12551629543304443,0.07803966850042343,0.050817961379201235,0.02404189109802246,0.02226797305047512,0.013389845378696918,0.01285633910447359,0.03852648296382837,0.01285433076855207
101,0.34891802072525024,0.3493085205554962,0.028101610019803047,25.964141845703125,0.00039048786857165396,0.050324540585279465,0.04642900452017784,0.0005141732307420828,0.013445516116917133,0.019046295434236526,0.005445515271276236,0.006308692041784525,0.006294819020150114,0.0015151376858553683
102,0.5763105154037476,0.5680578947067261,0.06686244904994965,18.801767349243164,-0.00825256947427988,0.11449498683214188,0.07521813362836838,0.03397498501595762,0.025009680539369583,0.027675693854689598,0.010723675601184368,0.011769725009799004,0.006495620400203236,0.02717512010052239
103,0.23610903322696686,0.23579487204551697,0.019380420446395874,28.9937686920166,-0.0003141618799418211,0.03550541028380394,0.030870022252202034,0.0005111307855897628,0.07099394500255585,0.0686355009675026,0.0072900354862213135,0.006975631229579449,0.03538972201178643,0.0052999394553414686
104,0.21632103621959686,0.259663850069046,0.05523419752717018,18.715545654296875,0.04334279149770737,0.10753059387207031,0.07126810401678085,0.03609556928712468,0.04240569844841957,0.048934753984212875,0.013917580246925354,0.015393630601465702,0.04310232047291768,0.0026773517340416145
105,0.4922456443309784,0.4823145270347595,0.06686242669820786,19.44198989868164,-0.009931103326380253,0.10617174208164215,0.07464626431465149,0.02163178503299532,0.018147561699151993,0.024686381220817566,0.010241945274174213,0.012343879789113998,0.0009614126681331252,0.005436849487195869
106,0.2754611670970917,0.2779577076435089,0.024225547909736633,27.23053741455078,0.002496524481102824,0.04342668130993843,0.03947890177369118,0.0005172156758944029,0.026298368349671364,0.04172450304031372,0.005921176169067621,0.007841236889362335,0.01656002896407785,0.0019076131105046504
107,0.361516535282135,0.3761996030807495,0.07461462169885635,17.15705680847168,0.014683063142001629,0.1379433274269104,0.0781405046582222,0.07497193344346985,0.030936812981963158,0.029651260003447533,0.01261204108595848,0.01218345295637846,0.02729681790661519,0.01635618513887241
108,0.5105902552604675,0.5223067998886108,0.059110283851623535,19.44232749938965,0.011716507375240326,0.1059853807091713,0.07271987199783325,0.02541962924763374,0.04520099237561226,0.04287555441260338,0.012544749304652214,0.01232063863426447,0.006261352123474594,0.04002640842392214
109,0.5757612586021423,0.5766735076904297,0.06201734393835068,18.957853317260742,0.000912254792638123,0.11274392157793045,0.07483991980552673,0.03174791516445937,0.04195110499858856,0.039843399077653885,0.013335897587239742,0.01123534981161356,0.002187518064518092,0.022885272435751166
110,0.3036823272705078,0.3166331648826599,0.0707385316491127,17.602577209472656,0.012950831092894077,0.13114868104457855,0.07744188606739044,0.06221800336494434,0.035182420164346695,0.03153316304087639,0.014266254380345345,0.012425148859620094,0.058430159150305916,0.007648707112932521
111,0.32531601190567017,0.33765068650245667,0.06976956129074097,17.618762969970703,0.01233468297868967,0.13096162676811218,0.0776645615696907,0.06031039025443969,0.034097377210855484,0.0392991304397583,0.013392088003456593,0.01446967851370573,0.031942631654207854,0.011895960545571264
112,0.24198544025421143,0.24978800117969513,0.059110283851623535,18.87729263305664,0.0078025683760643005,0.11353039741516113,0.073047935962677,0.036034720384078275,0.041991882026195526,0.04266549274325371,0.012804165482521057,0.012141703628003597,0.08991338158651345,0.005579844409354911
113,0.4120866060256958,0.40988174080848694,0.03682275488972664,23.568782806396484,-0.002204854041337967,0.06627055257558823,0.0584321990609169,0.0011561291578816063,0.030772576108574867,0.03342174366116524,0.008695818483829498,0.00944184884428978,0.003316265216028818,0.005698499770295391
114,0.5712099671363831,0.5674567222595215,0.04360594600439072,25.661298751831055,-0.0037532777059823275,0.051976338028907776,0.04953882470726967,0.00041377254071552224,0.03938969597220421,0.034042343497276306,0.0078730508685112,0.007366488687694073,0.00184980665261057,0.011421339101809341
115,0.13952164351940155,0.13835835456848145,0.03488476201891899,23.140790939331055,-0.0011632880195975304,0.06964660435914993,0.057612981647253036,0.003961263588320662,0.03161462023854256,0.03508784621953964,0.009795584715902805,0.009816953912377357,0.09362516467234387,0.0019136980008092905
116,0.5750216245651245,0.570984959602356,0.06492441147565842,18.346025466918945,-0.004036671947687864,0.12090849131345749,0.07559775561094284,0.04453835458481272,0.036375947296619415,0.03660864010453224,0.010699625127017498,0.011146362870931625,0.0032645436484393777,0.02370673262687757
117,0.21951845288276672,0.25325143337249756,0.05135815963149071,19.503995895385742,0.03373298421502113,0.10035912692546844,0.06843148171901703,0.02560217595677294,0.10257679969072342,0.1076069176197052,0.01446843333542347,0.017152098938822746,0.05285944207640797,0.022258528734373242
118,0.4185500144958496,0.4246511459350586,0.05523419752717018,19.536842346191406,0.006101107224822044,0.1053004190325737,0.07152310758829117,0.025799934891673742,0.03843405842781067,0.03262011706829071,0.011063533835113049,0.00971087347716093,0.01295473145857863,0.020907683086743154
119,0.24224521219730377,0.24022306501865387,0.0426369346678257,21.956012725830078,-0.0020221380982548,0.0798104926943779,0.06334629654884338,0.006112272311010913,0.05241146311163902,0.055578168481588364,0.012294392101466656,0.012794188223779202,0.07880237189024075,0.00368440107945954
